ID,group,Age,Sex,ethnicity,occupation,income,education,envAttitude_pre,envSelfEfficacy_pre,envMotivation_pre,envAttitude_post,envSelfEfficacy_post,envMotivation_post,nudge_acceptance_post,nudge_reactance_post,nudge_fatigue_post,eco_choices_day1,eco_choices_day2,eco_choices_day3,eco_choices_day4,eco_choices_day5,eco_choices_day6,eco_choices_day7,eco_choices_day8,eco_choices_day9,eco_choices_day10,eco_choices_day11,eco_choices_day12,eco_choices_day13,eco_choices_day14,daily_donation_cents_day1,daily_donation_cents_day2,daily_donation_cents_day3,daily_donation_cents_day4,daily_donation_cents_day5,daily_donation_cents_day6,daily_donation_cents_day7,daily_donation_cents_day8,daily_donation_cents_day9,daily_donation_cents_day10,daily_donation_cents_day11,daily_donation_cents_day12,daily_donation_cents_day13,daily_donation_cents_day14,n_trials_day1,n_trials_day2,n_trials_day3,n_trials_day4,n_trials_day5,n_trials_day6,n_trials_day7,n_trials_day8,n_trials_day9,n_trials_day10,n_trials_day11,n_trials_day12,n_trials_day13,n_trials_day14,eco_share_day1,eco_share_day2,eco_share_day3,eco_share_day4,eco_share_day5,eco_share_day6,eco_share_day7,eco_share_day8,eco_share_day9,eco_share_day10,eco_share_day11,eco_share_day12,eco_share_day13,eco_share_day14,information_nudge_rt_ms_day1,information_nudge_rt_ms_day2,information_nudge_rt_ms_day3,information_nudge_rt_ms_day4,information_nudge_rt_ms_day5,information_nudge_rt_ms_day6,information_nudge_rt_ms_day7,information_nudge_rt_ms_day8,information_nudge_rt_ms_day9,information_nudge_rt_ms_day10,information_nudge_rt_ms_day11,information_nudge_rt_ms_day12,information_nudge_rt_ms_day13,information_nudge_rt_ms_day14,assistant_commitment_rt_ms_day1,assistant_commitment_rt_ms_day2,assistant_commitment_rt_ms_day3,assistant_commitment_rt_ms_day4,assistant_commitment_rt_ms_day5,assistant_commitment_rt_ms_day6,assistant_commitment_rt_ms_day7,assistant_commitment_rt_ms_day8,assistant_commitment_rt_ms_day9,assistant_commitment_rt_ms_day10,assistant_commitment_rt_ms_day11,assistant_commitment_rt_ms_day12,assistant_commitment_rt_ms_day13,assistant_commitment_rt_ms_day14
sQTkiDNA,structure_high,23,Female,White,Other,"<10,000",Senior high,3.867,5,-2,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,NA,3,5,6,8,8,11,10,11,6,10,10,10,11,NA,13,3,3,3,3,3,3,3,3,3,3,3,3,NA,3,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WqdRrYex,structure_low,25,Female,White,Private sector,"20,001-30,000",College diploma,3.8,4,1,3,3,0,6,7,4,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rQxXFThc,structure_low,35,Male,White,Private sector,"<10,000",Senior high,4.467,4,9,4.6,5,10.5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRaSXbAA,assistant_high,33,Male,White,Private sector,"40,001-60,000",Doctoral,3.8,4,3,NA,NA,NA,NA,NA,NA,3,3,3,1,3,NA,2,0,3,0,3,0,3,0,10,5,7,1,12,NA,6,0,12,0,11,0,15,0,3,3,3,3,3,NA,3,3,3,3,3,3,3,3,1,1,1,0.333333333333333,1,NA,0.666666666666667,0,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17700,3624,5104,7612,1695,NA,6264,2690,1599,1851,1524,1742,2962,2217
nvUUhkCh,assistant_high,29,Female,White,Private sector,"20,001-30,000",Master,3.8,4,5,4,4,3,6,3,1,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,5,5,3,2,6,7,5,9,4,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,0,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20596,8630,10308,8479,5037,7801,8576,4923,4210,4381,3952,5610,4513,4786
MqTXIUEa,assistant_high,38,Male,White,Private sector,"40,001-60,000",Bachelor,3.8,4,-1.5,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,2,0,0,0,0,NA,0,0,0,NA,0,0,0,0,3,3,3,3,3,NA,3,3,3,NA,3,3,3,3,0.333333333333333,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21271,4887,41128,21520,13742,NA,3160,5417,7670,NA,7397,3781,23558,96086
ZTPcdMKb,information_high,32,Female,White,Self-employed/Freelancer,"10,001-20,000",Bachelor,3.8,4,4,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,0,0,NA,0,0,0,0,1,0,2,1,0,0,0,0,0,NA,0,0,0,0,3,3,3,3,3,3,3,3,3,NA,3,3,3,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0,0,0,NA,0,0,0,0,13741,6903,3745,113527,1053,778,855,1193,1302,NA,1128,945,948,826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EjnPGCYr,structure_medium,49,Male,White,Self-employed/Freelancer,"10,001-20,000",Senior high,3.333,4,8.5,3.06666666666667,5,9.5,5,1,1,3,2,2,2,3,2,3,3,3,3,2,2,3,2,7,5,7,6,10,8,11,6,10,8,11,8,9,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,1,1,1,1,0.666666666666667,0.666666666666667,1,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tSxnBwpQ,assistant_high,45,Male,White,Self-employed/Freelancer,"10,001-20,000",Master,2.467,4,-2,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,3,3,3,3,3,3,3,0,2,5,7,9,NA,NA,7,8,9,1,7,5,7,0,3,3,3,3,NA,NA,3,3,3,3,3,3,3,3,1,1,1,1,NA,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21691,7952,3339,2313,NA,NA,12666,2003,1919,3643,6402,2245,10709,7362
DklIVFVl,structure_medium,38,Male,White,Private sector,"20,001-30,000",College diploma,2.333,3,0,2.06666666666667,4,0,5,7,5,2,1,3,0,1,0,2,2,2,0,2,0,3,0,1,2,3,0,2,0,2,7,4,0,3,0,5,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0.666666666666667,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wkioXnlQ,information_high,38,Male,White,Government/Public sector,"40,001-60,000",Master,3.867,2,-3.5,4.33333333333333,2,-6.5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10045,10151,2163,3039,1443,1335,1341,2179,1632,1584,1374,1677,1673,1594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CpKOIJlo,assistant_low,37,Male,White,Self-employed/Freelancer,"<10,000",Senior high,2.933,4,6.5,2.86666666666667,4,11.5,1,6,5,2,1,3,2,1,2,2,1,1,2,1,0,0,1,2,3,8,9,4,11,9,5,5,9,5,0,0,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,0.333333333333333,1,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YZPEhyPR,structure_low,26,Male,White,Private sector,"30,001-40,000",College diploma,4.067,5,6.5,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,3,3,3,3,NA,3,3,3,3,3,3,NA,3,3,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pzUdHEaE,structure_low,26,Female,White,Private sector,">60,000",Bachelor,3.067,3,-1.5,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,3,3,3,NA,NA,NA,3,3,3,3,3,3,3,3,0,0.333333333333333,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wRyuFdvm,structure_low,56,Male,White,Private sector,">60,000",College diploma,4.733,4,7,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,1,0,0,1,0,0,0,0,0,4,NA,0,NA,0,1,0,0,5,0,0,0,0,0,3,NA,3,NA,3,3,3,3,3,3,3,3,3,3,0.333333333333333,NA,0,NA,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
viteQbDf,assistant_medium,27,Male,White,Private sector,"40,001-60,000",Bachelor,2.8,4,9,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,3,3,2,2,2,NA,NA,NA,NA,10,8,9,9,NA,10,13,10,10,8,NA,NA,NA,NA,3,3,3,3,NA,3,3,3,3,3,NA,NA,NA,NA,1,1,1,0.666666666666667,NA,1,1,0.666666666666667,0.666666666666667,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15144,NA,NA,12806,NA,NA,2536,NA,NA,6232,NA,NA,NA,NA
cBiGzELb,assistant_low,37,Female,White,Private sector,"20,001-30,000",Bachelor,4.533,4,5,4.53333333333333,5,9.5,7,1,1,3,3,3,3,1,1,1,1,0,1,2,0,0,0,6,3,7,3,5,3,5,3,0,3,6,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RYPIvjiP,structure_low,26,Female,White,Government/Public sector,"30,001-40,000",Bachelor,3.733,4,5,NA,NA,NA,NA,NA,NA,2,1,1,0,NA,0,0,0,0,0,NA,NA,NA,0,3,1,2,0,NA,0,0,0,0,0,NA,NA,NA,0,3,3,3,3,NA,3,3,3,3,3,NA,NA,NA,3,0.666666666666667,0.333333333333333,0.333333333333333,0,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bhGBSmRq,structure_low,74,Female,White,Other,"20,001-30,000",Junior high,3.067,4,4,2.86666666666667,4,5,6,3,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,3,1,0,1,0,0,0,0,2,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZhzEGqqB,assistant_medium,53,Male,White,Government/Public sector,"30,001-40,000",Master,4.2,4,6,5,4,7,7,3,3,3,1,3,2,3,2,3,3,3,3,2,3,3,3,2,2,8,3,8,5,9,6,11,6,11,7,12,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0.333333333333333,1,0.666666666666667,1,0.666666666666667,1,1,1,1,0.666666666666667,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13982,NA,NA,5690,NA,NA,8222,NA,NA,25586,NA,NA,7497,NA
rKKKZcnI,assistant_high,24,Female,White,Government/Public sector,"20,001-30,000",Bachelor,4.2,5,6.5,4.93333333333333,4,9,7,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,5,3,7,3,9,4,8,3,9,5,7,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26960,9625,3962,3356,4401,3684,3654,4567,3670,3517,3229,3723,3269,3785
uYDAUYvb,structure_medium,62,Male,White,Private sector,"40,001-60,000",Bachelor,4.867,5,8,4.6,5,12,7,1,1,2,0,2,0,2,0,3,0,3,2,2,1,3,3,0,0,1,0,2,0,3,0,3,0,2,0,4,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,1,0,1,0.666666666666667,0.666666666666667,0.333333333333333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xFYiydgC,structure_medium,38,Female,White,Self-employed/Freelancer,"10,001-20,000",College diploma,3.8,4,5,3.8,3,1,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,8,12,9,14,12,14,11,11,13,11,12,16,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YTwTknmw,control,35,Female,White,Private sector,">60,000",Bachelor,3.533,4,1.5,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,3,3,3,3,NA,3,3,NA,3,3,3,3,3,3,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LhrYZDPS,structure_medium,24,Female,White,Student,"<10,000",Senior high,4.067,4,2.5,NA,NA,NA,NA,NA,NA,2,2,3,3,3,3,2,3,3,3,3,NA,3,3,6,4,9,9,9,7,8,9,9,5,7,NA,7,10,3,3,3,3,3,3,3,3,3,3,3,NA,3,3,0.666666666666667,0.666666666666667,1,1,1,1,0.666666666666667,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zaklBETz,information_high,52,Female,Asian,Private sector,">60,000",Bachelor,4.333,4,8.5,5,2,8,6,3,3,3,3,0,3,1,2,3,3,2,3,1,2,3,3,3,4,0,2,0,3,3,8,6,8,0,10,6,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,0,1,0.333333333333333,0.666666666666667,1,1,0.666666666666667,1,0.333333333333333,0.666666666666667,1,1,51786,6495,4352,12984,1814,1779,1472,2019,4282,1692,19967,2379,2830,3739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TIzADFgv,information_low,30,Male,White,Private sector,NA,Bachelor,3.733,4,4.5,NA,NA,NA,NA,NA,NA,1,1,2,NA,1,0,1,0,1,0,1,0,1,0,1,1,6,NA,4,0,3,0,2,0,3,0,2,0,3,3,3,NA,3,3,3,3,3,3,3,3,3,3,0.333333333333333,0.333333333333333,0.666666666666667,NA,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,40334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
oqgEOhhA,information_high,55,Female,Asian,Private sector,"30,001-40,000",Master,2.933,4,6,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,NA,0,1,1,0,1,2,0,0,0,0,0,0,0,NA,0,1,3,3,3,3,3,3,3,3,3,3,3,NA,3,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,NA,0,0.333333333333333,23624,26070,10738,17725,5009,4219,4247,19485,4183,3256,2914,NA,6800,5867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEapzzRt,assistant_high,25,Male,White,Private sector,"20,001-30,000",Master,2.4,4,3.5,3,4,10,4,4,3,2,2,0,3,0,3,0,3,0,3,0,3,0,3,5,6,0,12,0,15,0,13,0,14,0,13,0,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,0.666666666666667,0,1,0,1,0,1,0,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16818,6893,4877,5008,4832,5011,6045,9130,5237,4594,8975,4926,4897,5509
NeLbwSSX,structure_medium,55,Male,White,Private sector,"40,001-60,000",College diploma,2.733,4,0,2.86666666666667,4,0,4,6,6,2,0,1,3,0,3,1,3,0,2,0,3,1,2,1,0,1,9,0,11,2,12,0,11,0,13,4,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,0,0.333333333333333,1,0,1,0.333333333333333,1,0,0.666666666666667,0,1,0.333333333333333,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ExEoDzsF,structure_high,29,Male,Mixed,Student,"<10,000",College diploma,4.667,4,14,NA,NA,NA,NA,NA,NA,2,2,0,3,1,3,1,3,1,3,NA,3,1,2,0,8,0,8,0,8,0,7,0,6,NA,8,0,6,3,3,3,3,3,3,3,3,3,3,NA,3,3,3,0.666666666666667,0.666666666666667,0,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,NA,1,0.333333333333333,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XdZNxRMH,assistant_low,33,Female,White,Self-employed/Freelancer,"10,001-20,000",Junior high,3.733,5,8,4,5,12,7,1,1,2,3,3,2,3,1,3,2,3,1,2,3,2,0,3,4,9,5,6,5,9,5,8,5,2,5,5,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,1,1,0.666666666666667,1,0.333333333333333,1,0.666666666666667,1,0.333333333333333,0.666666666666667,1,0.666666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
avInaPwe,information_high,49,Female,White,Private sector,"10,001-20,000",Bachelor,4.467,5,11,5,5,13,6,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,5,3,4,4,7,3,5,5,7,4,7,3,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0.666666666666667,0.666666666666667,1,1,1,33851,19090,6229,2960,2991,2467,3809,2562,2521,3124,2814,3116,2770,14710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AqoqZREO,structure_high,47,Male,Mixed,Private sector,"<10,000",Senior high,3.067,4,3.5,3.06666666666667,4,0,2,6,1,2,3,3,2,2,2,2,2,2,2,3,2,2,3,5,3,8,3,5,5,4,4,6,5,6,4,11,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,1,1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,0.666666666666667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBcHVoCg,structure_low,47,Female,White,Government/Public sector,"30,001-40,000",Bachelor,4.667,5,12,4.8,5,12,1,1,1,3,2,2,3,2,3,3,3,3,3,3,3,3,3,4,6,5,4,2,9,4,10,5,10,3,10,5,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0.666666666666667,0.666666666666667,1,0.666666666666667,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cXbxOJyD,information_high,41,Female,Mixed,Private sector,">60,000",Bachelor,3.267,4,5.5,NA,NA,NA,NA,NA,NA,0,2,0,3,0,3,0,3,0,3,0,NA,0,3,0,2,0,4,0,8,0,10,0,12,0,NA,0,6,3,3,3,3,3,3,3,3,3,3,3,NA,3,3,0,0.666666666666667,0,1,0,1,0,1,0,1,0,NA,0,1,16330,11136,2495,3074,3442,2319,4237,3870,1237,7919,11180,NA,3073,3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xLGlYUEk,structure_low,58,Male,White,Self-employed/Freelancer,"20,001-30,000",Bachelor,2.267,4,0,2.6,4,0,4,4,4,1,3,0,2,0,0,0,3,0,1,0,3,0,3,0,7,0,8,0,0,0,11,0,5,0,12,0,14,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,1,0,0.666666666666667,0,0,0,1,0,0.333333333333333,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vrumaOLj,assistant_high,63,Male,White,Private sector,"20,001-30,000",Bachelor,3.133,4,7.5,NA,NA,NA,NA,NA,NA,3,1,3,NA,3,1,3,1,3,0,3,1,3,1,5,1,9,NA,11,1,10,1,11,0,12,1,10,1,3,3,3,NA,3,3,3,3,3,3,3,3,3,3,1,0.333333333333333,1,NA,1,0.333333333333333,1,0.333333333333333,1,0,1,0.333333333333333,1,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14071,1422,3910,NA,1759,1539,7586,1719,3031,1712,1619,1760,1753,6030
ZbWnHSex,structure_medium,48,Male,White,Private sector,"40,001-60,000",Bachelor,2.4,2,3,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,3,0,0,NA,0,0,2,0,0,0,0,0,0,0,3,0,0,NA,0,0,1,0,3,3,3,3,3,3,3,3,3,NA,3,3,3,3,0.333333333333333,0,0,0,0,0,1,0,0,NA,0,0,0.666666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALHcbmQT,information_medium,39,Male,Black,Private sector,"40,001-60,000",Bachelor,3.067,4,5,3.4,4,0,7,7,3,3,2,0,2,2,1,1,1,2,0,2,2,2,0,4,1,0,2,3,0,2,1,4,0,5,2,5,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0.666666666666667,0,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,0.666666666666667,0.666666666666667,0.666666666666667,0,10863,NA,NA,3241,NA,NA,3292,NA,NA,4500,NA,NA,6005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFJNVmMX,assistant_low,28,Male,White,Private sector,"20,001-30,000",Senior high,4.267,2,-4,NA,NA,NA,NA,NA,NA,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.333333333333333,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sHhZHUmU,information_low,55,Female,White,Private sector,"20,001-30,000",Senior high,3.333,5,9,3.26666666666667,5,2,6,2,1,3,0,3,0,2,1,2,1,1,2,1,0,1,2,2,0,1,0,3,1,5,2,2,2,4,0,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,1,0,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0,0.333333333333333,0.666666666666667,37616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yQWkqvXe,assistant_high,56,Male,White,Private sector,"30,001-40,000",Senior high,2.533,5,8,NA,NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,1,0,3,0,2,0,NA,0,NA,NA,NA,NA,NA,NA,1,0,3,0,4,3,NA,3,NA,NA,NA,NA,NA,NA,3,3,3,3,3,1,NA,0.333333333333333,NA,NA,NA,NA,NA,NA,0.333333333333333,0,1,0,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17303,NA,13203,NA,NA,NA,NA,NA,NA,7753,6822,2590,3265,4063
IHaOXPxN,control,45,Female,Black,Self-employed/Freelancer,"<10,000",Bachelor,2.8,4,0.5,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,NA,3,NA,3,NA,3,NA,3,NA,3,3,NA,3,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
